timestamp,longitude,latitude,ve,vn,vd,heading,magx,magy,magz,mag,acc_x,acc_y,acc_z
2481125000,-4.503951049776139,48.49218468458478,-0.01378531102091074,0.020125320181250572,-0.0021383771672844887,130.37637208487422,-0.4651200771331787,-0.41683971881866455,1.1242311000823975,1.2860744938492774,0.3027310073375702,0.13624705374240875,-9.806211471557617
2481145000,-4.5039510535005425,48.492184688191124,-0.013784759677946568,0.01990223489701748,-0.0020188880153000355,130.3787899718404,-0.47307029366493225,-0.4085710048675537,1.127951741218567,1.28957392160539,0.312581866979599,0.12135334312915802,-9.81102466583252
2481165000,-4.503951057232478,48.49218469176939,-0.013836261816322803,0.019920714199543,-0.0020453226752579212,130.3794320096224,-0.4771052896976471,-0.4268222749233246,1.1317121982574463,1.3002227545743457,0.29914551973342896,0.11869008839130402,-9.821099281311035
2481185000,-4.503951060952913,48.492184695361004,-0.013639835640788078,0.020060516893863678,-0.002074218587949872,130.37962325491915,-0.4772091507911682,-0.419870525598526,1.1237645149230957,1.291071848064836,0.3091624975204468,0.10658234357833862,-9.81755542755127
2481205000,-4.503951064580272,48.49218469900126,-0.013495093211531639,0.020341046154499054,-0.0021116347052156925,130.37866702843536,-0.4852268695831299,-0.4118799865245819,1.1234955787658691,1.291252319948115,0.30754032731056213,0.10045100003480911,-9.809652328491211
2481225000,-4.503951066826964,48.492184700905234,-0.01329895481467247,0.020555803552269936,-0.0021775986533612013,130.37812061330175,-0.4733041226863861,-0.4169138967990875,1.1159511804580688,1.2818662282242586,0.3020774722099304,0.10487332940101624,-9.824052810668945
2481245000,-4.503951070398905,48.49218470461916,-0.013072259724140167,0.020886670798063278,-0.0022824525367468596,130.37611253768577,-0.4731534421443939,-0.41260337829589844,1.1239463090896606,1.2873892314721866,0.2922181189060211,0.08848552405834198,-9.817195892333984
2481265000,-4.5039510738970066,48.4921847084045,-0.012797757983207703,0.021343877539038658,-0.002416167175397277,130.37452793379833,-0.47318464517593384,-0.42011165618896484,1.1239148378372192,1.2897992381788619,0.28923970460891724,0.08870245516300201,-9.823591232299805
2481285000,-4.503951077335161,48.492184712256716,-0.012629024684429169,0.021646350622177124,-0.0025353464297950268,130.37220566948054,-0.4730859100818634,-0.4123251438140869,1.1279360055923462,1.2907602160164797,0.292772501707077,0.08938831835985184,-9.8178071975708
2481305000,-4.50395108072838,48.492184716170094,-0.012486532330513,0.02193104848265648,-0.0026610775385051966,130.36976046175766,-0.4732677936553955,-0.4241439700126648,1.1199092864990234,1.287663512644628,0.2907886803150177,0.10811329632997513,-9.817233085632324
2481325000,-4.503951084086944,48.49218472012422,-0.012273875065147877,0.02204698882997036,-0.0028472640551626682,130.36764310311494,-0.47727668285369873,-0.4201487600803375,1.1197748184204102,1.2877164503730383,0.31217631697654724,0.10900180041790009,-9.817798614501953
2481345000,-4.5039510873881055,48.49218472410864,-0.012145348824560642,0.022256864234805107,-0.0031182188540697098,130.36624974452428,-0.47300276160240173,-0.4082928001880646,1.1319414377212524,1.2929524514069979,0.29796260595321655,0.10582472383975983,-9.825525283813477
2481365000,-4.50395109065797,48.49218472811542,-0.012094414792954922,0.022295275703072548,-0.0033388014417141676,130.36568966901234,-0.4810985326766968,-0.4190729558467865,1.1315935850143433,1.2990696602228253,0.2948198616504669,0.11949602514505386,-9.819686889648438
2481385000,-4.503951093934502,48.49218473212678,-0.012254317291080952,0.022322364151477814,-0.0035176232922822237,130.3657852916607,-0.46904581785202026,-0.40881213545799255,1.1281020641326904,1.2883111458194527,0.2864334285259247,0.12490105628967285,-9.818814277648926
2481405000,-4.503951097200142,48.49218473614253,-0.012340281158685684,0.022202443331480026,-0.0035185834858566523,130.36650929171273,-0.4691133499145508,-0.4090903699398041,1.1241123676300049,1.284932247592951,0.29293543100357056,0.13106130063533783,-9.817115783691406
2481425000,-4.503951099437217,48.49218473431918,-0.012480207718908787,0.02172529138624668,-0.0035296077840030193,130.36810755597853,-0.473174124956131,-0.4016192555427551,1.1200039386749268,1.2804688991139404,0.2969740629196167,0.11899204552173615,-9.818979263305664
2481445000,-4.5039511028403085,48.49218473821274,-0.012763893231749535,0.021564137190580368,-0.0035818549804389477,130.36930966927244,-0.47318974137306213,-0.40537339448928833,1.119988203048706,1.2816433572834305,0.28846555948257446,0.1273757517337799,-9.8235445022583
2481465000,-4.503951106315713,48.49218474208235,-0.013043872080743313,0.021378284320235252,-0.0037653381004929543,130.3712767637534,-0.4612041711807251,-0.42485928535461426,1.1203832626342773,1.2839288746101012,0.29401466250419617,0.14211437106132507,-9.827296257019043
2481485000,-4.503951109853152,48.49218474592015,-0.013088895007967949,0.021268673241138458,-0.003837027121335268,130.3734624242878,-0.4611210227012634,-0.42082688212394714,1.1243888139724731,1.286070786263978,0.30693554878234863,0.12052353471517563,-9.81690788269043
2481505000,-4.503951113401837,48.49218474972738,-0.013193957507610321,0.021052518859505653,-0.003986904863268137,130.37588031125398,-0.4648129940032959,-0.40445607900619507,1.1402606964111328,1.2960826729107118,0.29756587743759155,0.13301484286785126,-9.821369171142578
2481525000,-4.5039511169748465,48.49218475350754,-0.013240872882306576,0.020911991596221924,-0.00402744859457016,130.3787899718404,-0.46910765767097473,-0.4053278863430023,1.1241514682769775,1.2837714802729179,0.2946445941925049,0.1306372731924057,-9.81368637084961
2481545000,-4.503951120557576,48.49218475727067,-0.013254724442958832,0.020969193428754807,-0.0041623227298259735,130.38033359459286,-0.4732778072357178,-0.42413586378097534,1.1199325323104858,1.2876847404137632,0.29711684584617615,0.10927154868841171,-9.819389343261719
2481565000,-4.503951124124428,48.49218476104622,-0.013113641180098057,0.021042564883828163,-0.004265148658305407,130.382027481507,-0.4611729681491852,-0.4173508882522583,1.1204148530960083,1.2814802821403957,0.3055070638656616,0.11145668476819992,-9.809882164001465
2481585000,-4.503951127667311,48.49218476484649,-0.013089491054415703,0.02118595875799656,-0.004329546354711056,130.38245095323555,-0.46928954124450684,-0.41714686155319214,1.1161246299743652,1.2806164012929755,0.3004794120788574,0.10820519924163818,-9.815282821655273
2481605000,-4.503951131136254,48.492184768681895,-0.012924203649163246,0.02138981595635414,-0.004366683308035135,130.38165865129181,-0.48120737075805664,-0.426851361989975,1.1275957822799683,1.2981659628568885,0.2996293902397156,0.09564786404371262,-9.810503959655762
2481625000,-4.503951137265106,48.49218476344303,-0.012760039418935776,0.02110607549548149,-0.0039134761318564415,130.3811395569149,-0.4649117588996887,-0.4122426509857178,1.1362392902374268,1.2950392548236467,0.29725679755210876,0.08903779089450836,-9.806557655334473
2481645000,-4.50395114069354,48.49218476725463,-0.012538766488432884,0.021341294050216675,-0.003921644762158394,130.3801150285394,-0.47715166211128235,-0.41958412528038025,1.1277775764465332,1.2944523200096931,0.30169957876205444,0.10636600106954575,-9.812931060791016
2481665000,-4.503951144057244,48.49218477111604,-0.012317610904574394,0.02166084386408329,-0.004001691937446594,130.37966423605417,-0.48127493262290955,-0.4271295964717865,1.1236059665679932,1.2948187599276324,0.2938065230846405,0.10415145754814148,-9.815496444702148
2481685000,-4.503951147366039,48.49218477502824,-0.012137665413320065,0.02184963971376419,-0.0038944862317293882,130.3784757831386,-0.4770428538322449,-0.41180580854415894,1.1317753791809082,1.2954031871441454,0.30593571066856384,0.10075654834508896,-9.803218841552734
2481705000,-4.50395115063911,48.49218477895684,-0.012067229487001896,0.0218365378677845,-0.0038505871780216694,130.37788838686998,-0.4811605215072632,-0.4155887961387634,1.12764310836792,1.2945302139320165,0.30237579345703125,0.11669019609689713,-9.811017990112305
2481725000,-4.503951153888211,48.49218478290047,-0.012008843943476677,0.022000035271048546,-0.0037784576416015625,130.37807963216673,-0.4851749539375305,-0.4153558313846588,1.1274694204330444,1.295801873978098,0.29391148686408997,0.11554268002510071,-9.801387786865234
2481745000,-4.503951157140621,48.492184786869544,-0.012049035169184208,0.022045088931918144,-0.0037828020285815,130.37904951902888,-0.48138427734375,-0.42393991351127625,1.11561918258667,1.2868807377908267,0.30507010221481323,0.1264413446187973,-9.813799858093262
2481765000,-4.503951160399087,48.49218479083615,-0.01209831889718771,0.022007785737514496,-0.0036094612441956997,130.38077072669972,-0.47311660647392273,-0.4013325572013855,1.1240170001983643,1.2838696824546227,0.29593735933303833,0.12010813504457474,-9.80604362487793
2481785000,-4.503951163683353,48.492184794777735,-0.01219759788364172,0.021825168281793594,-0.0034268663730472326,130.3831203117742,-0.4609234929084778,-0.40525367856025696,1.1324313879013062,1.2880535154276977,0.3000642657279968,0.11862736195325851,-9.799229621887207
2481805000,-4.503951167047158,48.49218479867743,-0.012438792735338211,0.02157018706202507,-0.003319952404126525,130.38777850078816,-0.4769545793533325,-0.4225116968154907,1.139707326889038,1.3057314408700498,0.30075469613075256,0.1326746642589569,-9.804363250732422
2481825000,-4.503951172428097,48.49218479757462,-0.012743989005684853,0.02102730982005596,-0.002684692619368434,130.39164438785838,-0.4809630513191223,-0.40001559257507324,1.135685682296753,1.296580078518573,0.29288390278816223,0.1336180567741394,-9.807915687561035
2481845000,-4.503951175890933,48.49218480133236,-0.012881764210760593,0.020669374614953995,-0.0025283973664045334,130.39600204854884,-0.4690244793891907,-0.4012954533100128,1.1281570196151733,1.2859861056872195,0.3071688711643219,0.1323508471250534,-9.812238693237305
2481865000,-4.503951179381096,48.49218480504158,-0.012957698665559292,0.02054641954600811,-0.002340983599424362,130.40108370929133,-0.46088719367980957,-0.4124837815761566,1.1363896131515503,1.2938088066790034,0.2999376654624939,0.11546273529529572,-9.800210952758789
2481885000,-4.503951182886931,48.49218480873567,-0.013041363097727299,0.020519616082310677,-0.0022300302516669035,130.4047856718215,-0.47690221667289734,-0.4074868857860565,1.1397942304611206,1.3010042944385694,0.28831183910369873,0.11698054522275925,-9.808701515197754
2481905000,-4.50395118640834,48.49218481241898,-0.012982730753719807,0.02047796919941902,-0.00226176087744534,130.40768167202958,-0.48106175661087036,-0.4078022241592407,1.1316643953323364,1.2955259053240358,0.303631454706192,0.11406754702329636,-9.81988525390625
2481925000,-4.503951189902167,48.492184816105194,-0.012855849228799343,0.02058182656764984,-0.0020813411101698875,130.40945752121377,-0.4769178330898285,-0.4112410247325897,1.1397783756256104,1.3021768487751435,0.2920834422111511,0.09984063357114792,-9.804997444152832
2481945000,-4.503951193354264,48.49218481981751,-0.012634393759071827,0.020736727863550186,-0.00194906210526824,130.41080989866944,-0.4649324417114258,-0.40125834941864014,1.1322970390319824,1.2881253909982966,0.3037916123867035,0.10040882974863052,-9.807536125183105
2481965000,-4.503951196765345,48.4921848235531,-0.012535825371742249,0.020847706124186516,-0.0019808514043688774,130.41044106845425,-0.46910765767097473,-0.4053278863430023,1.1241514682769775,1.2837714802729179,0.30172789096832275,0.10091350972652435,-9.812431335449219
2481985000,-4.503951200136326,48.49218482731224,-0.012339571490883827,0.02098974399268627,-0.0018820652039721608,130.40903404948523,-0.46907129883766174,-0.412557989358902,1.1281096935272217,1.2895206313228156,0.3052480220794678,0.0974254161119461,-9.804253578186035
2482005000,-4.50395120346512,48.492184831103074,-0.012254142202436924,0.021282503381371498,-0.0019377829739823937,130.40654786062734,-0.4610222578048706,-0.41304025053977966,1.1284102201461792,1.2870327873398615,0.2921266257762909,0.09305953979492188,-9.814258575439453
2482025000,-4.503951211737718,48.4921848302656,-0.012222513556480408,0.0212154071778059,-0.0014835703186690807,130.40411631328283,-0.4731270968914032,-0.4198252558708191,1.1279278993606567,1.2931836070086993,0.3040674924850464,0.1001143679022789,-9.808290481567383
2482045000,-4.5039512150318055,48.4921848340971,-0.012094061821699142,0.02143082395195961,-0.0016950535355135798,130.40156182253324,-0.47314780950546265,-0.40884095430374146,1.1239854097366333,1.2862204231221952,0.2940574884414673,0.10234472155570984,-9.825382232666016
2482065000,-4.503951218272308,48.49218483796177,-0.011859304271638393,0.021598629653453827,-0.0018991744145751,130.39852921854177,-0.46914395689964294,-0.3980976939201355,1.1201932430267334,1.2780495796027376,0.3025004267692566,0.102237269282341,-9.822824478149414
2482085000,-4.503951221464159,48.49218484186468,-0.01170293241739273,0.021853076294064522,-0.002139900578185916,130.3961249919539,-0.47324657440185547,-0.4166274964809418,1.1199641227722168,1.2852472241961892,0.2942412793636322,0.09419690817594528,-9.82369613647461
2482105000,-4.503951224628226,48.49218484580429,-0.011720103211700916,0.021926183253526688,-0.0022857696749269962,130.39463601071483,-0.4732309579849243,-0.4128732979297638,1.1199798583984375,1.2840431390560494,0.2936166822910309,0.11191883683204651,-9.815037727355957
2482125000,-4.503951227806135,48.492184849762566,-0.011826739646494389,0.02214961126446724,-0.002504928968846798,130.3933929162859,-0.4649117588996887,-0.4122426509857178,1.1362392902374268,1.2950392548236467,0.2920655906200409,0.10611880570650101,-9.824546813964844
2482145000,-4.503951231016357,48.49218485374984,-0.011958840303122997,0.022197190672159195,-0.0027336503844708204,130.393597821961,-0.47311148047447205,-0.4160710573196411,1.1279436349868774,1.2919777248092326,0.2967250645160675,0.11414671689271927,-9.818774223327637
2482165000,-4.503951234282863,48.49218485773216,-0.012267539277672768,0.02208823710680008,-0.0028903319034725428,130.39395299179785,-0.4691493511199951,-0.4313289225101471,1.128030776977539,1.295607651590028,0.28854599595069885,0.12330372631549835,-9.824207305908203
2482185000,-4.503951237609571,48.49218486169694,-0.01237453892827034,0.021943308413028717,-0.0030716087203472853,130.3961523127106,-0.4650573432445526,-0.4312918484210968,1.1321706771850586,1.2977293374574848,0.30292773246765137,0.11831074953079224,-9.824892044067383
2482205000,-4.503951240971239,48.49218486562764,-0.012418187223374844,0.021785950288176537,-0.003215962089598179,130.399020992162,-0.47295570373535156,-0.4264989197254181,1.139865517616272,1.3057112331880132,0.2984240651130676,0.11361391097307205,-9.818737030029297
2482225000,-4.503951244820372,48.49218486113069,-0.01253507286310196,0.02115405537188053,-0.0029651231598109007,130.40152084139822,-0.4610690772533417,-0.4243028461933136,1.128362774848938,1.2906665529685775,0.30266231298446655,0.11774557083845139,-9.820148468017578
2482245000,-4.50395124822041,48.49218486493884,-0.012638495303690434,0.021230649203062057,-0.0031514600850641727,130.40313276604235,-0.46115735173225403,-0.4135966897010803,1.1204307079315186,1.2802707901316508,0.28679364919662476,0.11389191448688507,-9.816984176635742
2482265000,-4.503951251633578,48.49218486875333,-0.012695251032710075,0.021184630692005157,-0.003240622114390135,130.40477201144316,-0.46497929096221924,-0.4125208854675293,1.1322495937347412,1.2916533453226253,0.29351571202278137,0.11766064912080765,-9.812211036682129
2482285000,-4.503951255062979,48.49218487256953,-0.012680282816290855,0.021261075511574745,-0.0033941215369850397,130.40555065300853,-0.472976416349411,-0.41551458835601807,1.1359230279922485,1.2987225219739902,0.3017117977142334,0.10758674889802933,-9.813395500183105
2482305000,-4.503951258480167,48.492184876404345,-0.01260698027908802,0.021424997597932816,-0.00342468055896461,130.40589216246704,-0.4730076491832733,-0.42302295565605164,1.1358915567398071,1.3011280820390632,0.30191755294799805,0.10136187821626663,-9.81432819366455
2482325000,-4.503951261864023,48.49218488025551,-0.012301250360906124,0.02146163396537304,-0.0035862079821527004,130.40470370955146,-0.48117613792419434,-0.4193429946899414,1.1276273727416992,1.2957324240210701,0.31178775429725647,0.09901763498783112,-9.817790985107422
