timestamp,longitude,latitude,ve,vn,vd,heading,magx,magy,magz,mag,acc_x,acc_y,acc_z
3961275816,-4.503790991354772,48.49206710750035,0.056455548852682114,-0.0178762786090374,-0.0289529487490654,-5.058254111090676,0.4345014691352844,0.10016294568777084,1.158422827720642,1.2412765969572859,0.27475881576538086,0.12285654991865158,-9.808149337768555
3961295816,-4.503790976079356,48.492067104275854,0.05647701397538185,-0.018090080469846725,-0.028960691764950752,-5.053672334818067,0.4306536316871643,0.10889766365289688,1.1705231666564941,1.2519767311391814,0.2776354253292084,0.13320238888263702,-9.808221817016602
3961315816,-4.503790960798852,48.49206710101299,0.056432995945215225,-0.01834597997367382,-0.02901347167789936,-5.049465365176162,0.4347931742668152,0.10511805862188339,1.1747331619262695,1.2570174670094039,0.27701297402381897,0.1251845359802246,-9.817643165588379
3961335816,-4.503790945282478,48.492067097544606,0.05666334927082062,-0.018490994349122047,-0.02906753122806549,-5.040953668809857,0.4429819881916046,0.10844719409942627,1.1750543117523193,1.260454866838929,0.2917293608188629,0.13802027702331543,-9.816993713378906
3961355816,-4.503790930168533,48.492067164537545,0.05681193619966507,-0.01722027361392975,-0.028511973097920418,-5.035688446733423,0.4306536316871643,0.10889766365289688,1.1705231666564941,1.2519767311391814,0.2813885807991028,0.1296217143535614,-9.808355331420898
3961375816,-4.50379091478788,48.4920671614245,0.05685161426663399,-0.017469141632318497,-0.02853541448712349,-5.029379486374447,0.4223959147930145,0.10528445243835449,1.166128396987915,1.2447323258518983,0.2803910970687866,0.13058975338935852,-9.816788673400879
3961395816,-4.50379089941949,48.4920671582811,0.05671010538935661,-0.01758107729256153,-0.028646225109696388,-5.02240671700551,0.4306005537509918,0.11243241280317307,1.1664656400680542,1.2484790642212544,0.28036680817604065,0.11621498316526413,-9.81605339050293
3961415816,-4.503790884067029,48.4920671551184,0.05670425668358803,-0.017653869464993477,-0.028703322634100914,-5.014938758921748,0.4346180856227875,0.11190348863601685,1.16254460811615,1.246164209476127,0.29130619764328003,0.11892940104007721,-9.8158597946167
3961435816,-4.503790868757417,48.4920671519401,0.05637821555137634,-0.01776779070496559,-0.028659654781222343,-5.009124987277597,0.43878936767578125,0.11576162278652191,1.166786789894104,1.251929820543815,0.28645119071006775,0.11054619401693344,-9.808106422424316
3961455816,-4.503790853527292,48.49206714874364,0.05614085495471954,-0.017862094566226006,-0.02866411954164505,-5.0026956448345,0.4428917169570923,0.1193356066942215,1.1669554710388184,1.2538656751668855,0.28546619415283203,0.11604377627372742,-9.809256553649902
3961475816,-4.50379083836887,48.492067145539664,0.055855825543403625,-0.017833977937698364,-0.028797373175621033,-4.99673032836814,0.44272205233573914,0.11112973093986511,1.1587761640548706,1.2454376062673136,0.2896544933319092,0.11019330471754074,-9.817251205444336
