timestamp,longitude,latitude,ve,vn,vd,heading,magx,magy,magz,mag,acc_x,acc_y,acc_z
3503082704,-4.503918616111147,48.49209111490192,0.0264035202562809,0.16687187552452087,0.0058486126363277435,112.19886179763914,-0.15296821296215057,-0.5346083641052246,1.1506751775741577,1.2779901178934905,0.33675116300582886,0.23200620710849762,-9.781717300415039
3503102704,-4.503918604645934,48.49209114277676,0.026110805571079254,0.16450630128383636,0.006813636515289545,112.18983228755638,-0.1486888974905014,-0.5264614224433899,1.162906289100647,1.2851540976816345,0.3578578233718872,0.22903972864151,-9.790827751159668
3503122704,-4.503918597600115,48.49209117221649,0.025923939421772957,0.16238217055797577,0.00661084521561861,112.1841359097886,-0.13652560114860535,-0.519639253616333,1.163390874862671,1.2814610885164084,0.37596800923347473,0.20733582973480225,-9.821709632873535
3503142704,-4.503918590592819,48.49209120127194,0.025950876995921135,0.16022728383541107,0.0061259581707417965,112.18140383412059,-0.14471812546253204,-0.5121657252311707,1.1550884246826172,1.271804361831933,0.3927367329597473,0.1973828226327896,-9.840664863586426
3503162704,-4.503918583526491,48.49209122996069,0.02640686370432377,0.15832319855690002,0.0053831785917282104,112.18058421142018,-0.13265419006347656,-0.5131726861000061,1.1515252590179443,1.267656799791188,0.414601594209671,0.1678181141614914,-9.84902572631836
3503182704,-4.5039185763365035,48.49209125830369,0.02693900652229786,0.15639379620552063,0.004133698530495167,112.18184096622747,-0.1327333003282547,-0.5172337293624878,1.1474695205688477,1.2656362670375556,0.4232507646083832,0.16816414892673492,-9.868571281433105
3503202704,-4.503918568953088,48.492091286332546,0.027825726196169853,0.15499357879161835,0.0026352209970355034,112.1849760230565,-0.14879384636878967,-0.5046610832214355,1.1509292125701904,1.2654882338381856,0.4214668869972229,0.1319989114999771,-9.890340805053711
3503222704,-4.503918561315278,48.49209131411776,0.028893595561385155,0.15378984808921814,0.0008750254055485129,112.18918341958523,-0.1407531201839447,-0.5164690613746643,1.1511834859848022,1.2695570686672042,0.43305712938308716,0.1099160835146904,-9.901050567626953
3503242704,-4.503918553370457,48.49209134171996,0.030240420252084732,0.15297283232212067,-0.0010711699724197388,112.1930151557096,-0.14880435168743134,-0.523253321647644,1.1548659801483154,1.2765783194933005,0.44683483242988586,0.09093142300844193,-9.90900707244873
3503262704,-4.503918545041983,48.49209136918557,0.03170447424054146,0.15237835049629211,-0.00316552328877151,112.1964780616188,-0.14474473893642426,-0.5197211503982544,1.155032753944397,1.2748183307065506,0.4362650215625763,0.07261475920677185,-9.910460472106934
