timestamp,longitude,latitude,ve,vn,vd,heading,magx,magy,magz,mag
20000,-4.5045596505,48.4924672471,0,0,0,2.2904191455713767,-14096.45713757397,-15931.699966775233,43065.41174430454,48032.89348320887
40000,-4.5045594065,48.4924670333,0,0,0,2.2904191455713767,-14096.460887107853,-15931.702391891964,43065.47267311818,48032.95001563683
60000,-4.5045591626,48.4924668195,0,0,0,2.2904191455713767,-14096.464648875022,-15931.704826324745,43065.53372187054,48033.006662290994
80000,-4.5045589186,48.49246660570001,0,0,0,2.2904191455713767,-14096.468424721908,-15931.707271073132,43065.594931499734,48033.06346074922
100000,-4.5045586746,48.4924663919,0,0,0,2.2904191455713767,-14096.472213817167,-15931.709725710469,43065.65628226004,48033.12039292243
120000,-4.5045584307,48.49246617800001,0,0,0,2.2904191455713767,-14096.476016068069,-15931.712190407134,43065.7177597063,48033.177445888716
140000,-4.5045581867,48.492465964199994,0,0,0,2.2904191455713767,-14096.479831842691,-15931.714664968953,43065.77939409706,48033.234646821045
160000,-4.5045579428,48.4924657504,0,0,0,2.2904191455713767,-14096.483660138863,-15931.717149079486,43065.841150514534,48033.29196401373
180000,-4.5045576988,48.4924655366,0,0,0,2.2904191455713767,-14096.487502835504,-15931.719643759476,43065.90307041517,48033.349435525975
200000,-4.5045574548,48.4924653228,0,0,0,2.2904191455713767,-14096.491359087722,-15931.7221485739,43065.96513381078,48033.40704304454
220000,-4.5045572109,48.49246510900001,0,0,0,2.2904191455713767,-14096.495228038795,-15931.724663080247,43066.02732051167,48033.46476806954
240000,-4.5045569669,48.4924648952,0,0,0,2.2904191455713767,-14096.499111587143,-15931.727188311952,43066.08967228658,48033.52264895012
260000,-4.5045567229,48.4924646814,0,0,0,2.2904191455713767,-14096.503008879667,-15931.729723828932,43066.152169000234,48033.580667237075
280000,-4.504556479,48.4924644676,0,0,0,2.2904191455713767,-14096.506919051182,-15931.732269183414,43066.214790313614,48033.63880429241
300000,-4.504556235,48.4924642538,0,0,0,2.2904191455713767,-14096.510844019946,-15931.734825421774,43066.277578311485,48033.697098758734
320000,-4.504555991,48.4924640399,0,0,0,2.2904191455713767,-14096.514783703147,-15931.737392728175,43066.34051829626,48033.75553749531
340000,-4.5045557471,48.4924638261,0,0,0,2.2904191455713767,-14096.518735673137,-15931.73996939364,43066.40357861668,48033.814090844855
360000,-4.5045555031,48.49246361230001,0,0,0,2.2904191455713767,-14096.522702644334,-15931.742557104779,43066.46680725765,48033.872803186045
