timestamp,longitude,latitude,ve,vn,vd,heading,magx,magy,magz,mag
1980000,-4.5043616358,48.4925322238,0,0,0,3.075817308968825,-21228.618819322553,-1299.6880984959225,42966.16547864645,47941.99434804415
2000000,-4.5043616144,48.49253190020001,0,0,0,3.075817308968825,-21228.607066803605,-1299.6939533495847,42966.041503654706,47941.87819498623
2020000,-4.5043615931,48.4925315765,0,0,0,3.075817308968825,-21228.595248476788,-1299.6998437169136,42965.917075851605,47941.761607979795
2040000,-4.5043615718,48.4925312528,0,0,0,3.075817308968825,-21228.583366093048,-1299.705768603831,42965.79221747857,47941.644607706636
2060000,-4.5043615505,48.4925309291,0,0,0,3.075817308968825,-21228.571419204254,-1299.7117282692652,42965.6669263028,47941.527191974674
2080000,-4.5043615291,48.4925306054,0,0,0,3.075817308968825,-21228.559405979853,-1299.7177235109707,42965.54118688356,47941.409346157234
2100000,-4.5043615078,48.492530281700006,0,0,0,3.075817308968825,-21228.547328714656,-1299.7237535222982,42965.415023307716,47941.291092835876
2120000,-4.5043614865,48.492529958,0,0,0,3.075817308968825,-21228.53518557689,-1299.7298191030068,42965.28842013936,47941.17241738778
2140000,-4.5043614652,48.4925296343,0,0,0,3.075817308968825,-21228.522976103442,-1299.735920521208,42965.16137509011,47941.053317564685
2160000,-4.5043614439,48.4925293106,0,0,0,3.075817308968825,-21228.51069982795,-1299.7420580470837,42965.033885863275,47940.93379110951
2180000,-4.5043614225,48.492528986900005,0,0,0,3.075817308968825,-21228.49835485636,-1299.7482325096162,42964.905936651434,47940.81382303973
2200000,-4.5043614012,48.4925286632,0,0,0,3.075817308968825,-21228.48594354686,-1299.7544430780406,42964.77755199754,47940.693436373025
2220000,-4.5043613799,48.49252833949999,0,0,0,3.075817308968825,-21228.47346400641,-1299.7606905822752,42964.64871612364,47940.57261615375
2240000,-4.5043613586,48.4925280158,0,0,0,3.075817308968825,-21228.460915752632,-1299.7669753022992,42964.51942667236,47940.451360063664
2260000,-4.5043613373,48.4925276921,0,0,0,3.075817308968825,-21228.44829829607,-1299.7732975221165,42964.38968123991,47940.32966573984
2280000,-4.5043613159,48.4925273684,0,0,0,3.075817308968825,-21228.43560967982,-1299.7796581017215,42964.25946367576,47940.2075178653
2300000,-4.5043612946,48.492527044700005,0,0,0,3.075817308968825,-21228.422852327636,-1299.7860561852976,42964.128798990736,47940.084939905406
2320000,-4.5043612733,48.492526721,0,0,0,3.075817308968825,-21228.41002428155,-1299.7924926348746,42963.99767104344,47939.961916550936
2340000,-4.504361252,48.4925263973,0,0,0,3.075817308968825,-21228.39712503771,-1299.7989677435517,42963.8660773921,47939.83844539884
2360000,-4.5043612306,48.4925260736,0,0,0,3.075817308968825,-21228.38415258334,-1299.8054823990383,42963.73400156657,47939.71451082175
2380000,-4.5043612093,48.4925257499,0,0,0,3.075817308968825,-21228.371109397667,-1299.8120357240678,42963.60146897496,47939.590136665014
2400000,-4.504361188,48.4925254262,0,0,0,3.075817308968825,-21228.357993469523,-1299.8186286070863,42963.46846318462,47939.46530733561
2420000,-4.5043611667,48.492525102500004,0,0,0,3.075817308968825,-21228.344804275213,-1299.8252613531185,42963.33498166509,47939.340020342555
2440000,-4.5043611454,48.4925247788,0,0,0,3.075817308968825,-21228.331541286698,-1299.8319342698953,42963.2010218705,47939.21427317922
2460000,-4.504361124,48.4925244552,0,0,0,3.075817308968825,-21228.318206452834,-1299.8386462390774,42963.066607631146,47939.08808803547
2480000,-4.5043611027,48.4925241315,0,0,0,3.075817308968825,-21228.304794284177,-1299.8454004247897,42962.93168364423,47938.961413004305
2500000,-4.5043610814,48.4925238078,0,0,0,3.075817308968825,-21228.291306708154,-1299.8521957220764,42962.79627362741,47938.834270165535
2520000,-4.5043610601,48.4925234841,0,0,0,3.075817308968825,-21228.277743177154,-1299.8590324505803,42962.660374955674,47938.70665693329
2540000,-4.5043610387,48.492523160400005,0,0,0,3.075817308968825,-21228.264101552828,-1299.8659115606135,42962.52397048418,47938.578557021705
2560000,-4.5043610174,48.4925228367,0,0,0,3.075817308968825,-21228.25038444035,-1299.872832126448,42962.38708649957,47938.44999511788
2580000,-4.5043609961,48.492522513000004,0,0,0,3.075817308968825,-21228.236589701497,-1299.8797950999933,42962.24970588175,47938.32095495823
2600000,-4.5043609748,48.49252218929999,0,0,0,3.075817308968825,-21228.222716767716,-1299.8868008136005,42962.11182591856,47938.19143386986
2620000,-4.5043609535,48.4925218656,0,0,0,3.075817308968825,-21228.208765069066,-1299.893849600845,42961.97344391547,47938.061429195106
2640000,-4.5043609321,48.492521541900004,0,0,0,3.075817308968825,-21228.194732389773,-1299.9009424509256,42961.83454230224,47937.93092423368
2660000,-4.5043609108,48.4925212182,0,0,0,3.075817308968825,-21228.18062141059,-1299.908078408567,42961.69514789366,47937.799944178645
2680000,-4.5043608895,48.492520894500004,0,0,0,3.075817308968825,-21228.16642991674,-1299.9152584641674,42961.55524315479,47937.668472361824
2700000,-4.5043608682,48.4925205708,0,0,0,3.075817308968825,-21228.152157314664,-1299.9224829655107,42961.414825284446,47937.53650601992
2720000,-4.5043608468,48.4925202471,0,0,0,3.075817308968825,-21228.137801329773,-1299.929752931426,42961.27387641764,47937.4040281633
2740000,-4.5043608255,48.49251992340001,0,0,0,3.075817308968825,-21228.123364700954,-1299.9370673842836,42961.13242376024,47937.27106436062
2760000,-4.5043608042,48.4925195997,0,0,0,3.075817308968825,-21228.108845152037,-1299.9444273454865,42960.99044945811,47937.13759763134
2780000,-4.5043607829,48.492519276,0,0,0,3.075817308968825,-21228.094242067342,-1299.951833176358,42960.847950624906,47937.00362512642
2800000,-4.5043607616,48.492518952299996,0,0,0,3.075817308968825,-21228.079554827767,-1299.959285240538,42960.70492437458,47936.869143995646
2820000,-4.5043607402,48.4925186286,0,0,0,3.075817308968825,-21228.064781073896,-1299.966784599806,42960.561352381,47936.73413679977
2840000,-4.5043607189,48.4925183049,0,0,0,3.075817308968825,-21228.04992362513,-1299.9743302447555,42960.41726240507,47936.59862963963
2860000,-4.5043606976,48.492517981199995,0,0,0,3.075817308968825,-21228.034980124543,-1299.9819232377379,42960.27263617302,47936.462605124005
2880000,-4.5043606763,48.4925176575,0,0,0,3.075817308968825,-21228.019949927104,-1299.9895639580059,42960.12747068462,47936.326060289335
2900000,-4.5043606549,48.492517333900004,0,0,0,3.075817308968825,-21228.004835174328,-1299.9972511650453,42959.981791346225,47936.18901881981
2920000,-4.5043606336,48.49251701019999,0,0,0,3.075817308968825,-21227.989629643387,-1300.0049884807772,42959.83553838978,47936.0514244949
2940000,-4.5043606123,48.4925166865,0,0,0,3.075817308968825,-21227.974335449187,-1300.0127746812848,42959.68873708532,47935.91330086535
2960000,-4.504360591,48.4925163628,0,0,0,3.075817308968825,-21227.958951923214,-1300.0206101603294,42959.54138434869,47935.77464488236
2980000,-4.5043605697,48.492516039099996,0,0,0,3.075817308968825,-21227.943478390698,-1300.028495315504,42959.39347707234,47935.63545347353
3000000,-4.5043605483,48.4925157154,0,0,0,3.075817308968825,-21227.92791233867,-1300.0364312868041,42959.24499614805,47935.49570843293
3020000,-4.504360527,48.4925153917,0,0,0,3.075817308968825,-21227.91225673544,-1300.0444170060027,42959.09597034181,47935.35543682643
3040000,-4.5043605057,48.492515068,0,0,0,3.075817308968825,-21227.89650906551,-1300.0524536163452,42958.94638055306,47935.21462045395
3060000,-4.5043604844,48.4925147443,0,0,0,3.075817308968825,-21227.880668629256,-1300.0605415307755,42958.79622358605,47935.07325615347
3080000,-4.5043604631,48.4925144206,0,0,0,3.075817308968825,-21227.864734721075,-1300.0686811659539,42958.64549622663,47934.93134074394
3100000,-4.5043604417,48.4925140969,0,0,0,3.075817308968825,-21227.84870473449,-1300.0768737098304,42958.49417888582,47934.788855548526
3120000,-4.5043604204,48.492513773199995,0,0,0,3.075817308968825,-21227.83258172479,-1300.0851180595153,42958.342300911005,47934.6458281917
3140000,-4.5043603991,48.4925134495,0,0,0,3.075817308968825,-21227.81636308359,-1300.0934154059694,42958.18984272907,47934.50224001009
3160000,-4.5043603778,48.492513125799995,0,0,0,3.075817308968825,-21227.800048078392,-1300.1017661824103,42958.03680102756,47934.358087723114
3180000,-4.5043603564,48.4925128021,0,0,0,3.075817308968825,-21227.783634026906,-1300.110171615805,42957.883155841424,47934.21335228444
3200000,-4.5043603351,48.49251247840001,0,0,0,3.075817308968825,-21227.7671240542,-1300.1186305755746,42957.72893697518,47934.068061758335
3220000,-4.5043603138,48.4925121547,0,0,0,3.075817308968825,-21227.750515475862,-1300.1271442918753,42957.57412447945,47933.922197111686
3240000,-4.5043602925,48.492511831,0,0,0,3.075817308968825,-21227.733807530934,-1300.1357132153998,42957.41871493693,47933.77575495784
3260000,-4.5043602712,48.4925115073,0,0,0,3.075817308968825,-21227.71699945185,-1300.1443378009649,42957.26270491011,47933.6287318892
3280000,-4.5043602498,48.4925111836,0,0,0,3.075817308968825,-21227.70008845349,-1300.1530193287006,42957.10607391108,47933.481108346874
3300000,-4.5043602285,48.492510859899994,0,0,0,3.075817308968825,-21227.683077754413,-1300.161756630307,42956.94885236277,47933.332912989645
3320000,-4.5043602072,48.49251053620001,0,0,0,3.075817308968825,-21227.665964572225,-1300.170550986674,42956.79101984053,47933.184126316526
3340000,-4.5043601859,48.49251021250001,0,0,0,3.075817308968825,-21227.648748105687,-1300.1794028729607,42956.63257276401,47933.03474477761
3360000,-4.5043601645,48.4925098889,0,0,0,3.075817308968825,-21227.631430719666,-1300.1883109055723,42956.473538351725,47932.88479377602
3380000,-4.5043601432,48.49250956520001,0,0,0,3.075817308968825,-21227.61400527895,-1300.197279279051,42956.31385152806,47932.73421194686
3400000,-4.5043601219,48.492509241499995,0,0,0,3.075817308968825,-21227.59647411336,-1300.2063066315077,42956.153539331324,47932.583024516854
3420000,-4.5043601006,48.4925089178,0,0,0,3.075817308968825,-21227.5788363934,-1300.2153934557873,42955.992598097255,47932.43122784888
3440000,-4.5043600793,48.4925085941,0,0,0,3.075817308968825,-21227.56109128218,-1300.2245402493409,42955.83102413897,47932.2788182824
3460000,-4.5043600579,48.4925082704,0,0,0,3.075817308968825,-21227.543235803052,-1300.2337483919641,42955.66879603674,47932.12577534143
3480000,-4.5043600366,48.4925079467,0,0,0,3.075817308968825,-21227.525273349296,-1300.243016644479,42955.505945351186,47931.97212877973
3500000,-4.5043600153,48.492507622999995,0,0,0,3.075817308968825,-21227.507200942175,-1300.2523463900814,42955.342450686214,47931.81785814168
3520000,-4.504359994,48.49250729930001,0,0,0,3.075817308968825,-21227.48901771151,-1300.2617381467012,42955.17830823601,47931.662959646004
3540000,-4.5043599726,48.49250697560001,0,0,0,3.075817308968825,-21227.470720588768,-1300.2711933422027,42955.01349613512,47931.50741237792
3560000,-4.5043599513,48.4925066519,0,0,0,3.075817308968825,-21227.452313049394,-1300.2807107037345,42954.84804647587,47931.35124660315
3580000,-4.50435993,48.49250632820001,0,0,0,3.075817308968825,-21227.43379202327,-1300.2902916623702,42954.68193742334,47931.194441433705
3600000,-4.5043599087,48.4925060045,0,0,0,3.075817308968825,-21227.415156604508,-1300.2999367579177,42954.51516504088,47931.03699295585
3620000,-4.5043598874,48.4925056808,0,0,0,3.075817308968825,-21227.39640587903,-1300.3096465353026,42954.34772536719,47930.878897230294
3640000,-4.504359866,48.49250535710001,0,0,0,3.075817308968825,-21227.377536661952,-1300.3194224835422,42954.17959599304,47930.72013280515
3660000,-4.5043598447,48.4925050334,0,0,0,3.075817308968825,-21227.358552529735,-1300.329263288675,42954.01080964765,47930.56073056051
3680000,-4.5043598234,48.4925047097,0,0,0,3.075817308968825,-21227.339450295432,-1300.339170443251,42953.841343951324,47930.40066907014
3700000,-4.5043598021,48.492504386,0,0,0,3.075817308968825,-21227.32022900688,-1300.3491445155178,42953.671194803435,47930.239944253706
3720000,-4.5043597807,48.49250406230001,0,0,0,3.075817308968825,-21227.300885378732,-1300.3591870474797,42953.5003393165,47930.07853418772
3740000,-4.5043597594,48.4925037386,0,0,0,3.075817308968825,-21227.281423076693,-1300.3692966879767,42953.3288107942,47929.916470305565
3760000,-4.5043597381,48.4925034149,0,0,0,3.075817308968825,-21227.261838810507,-1300.3794749841115,42953.15658635619,47929.75373068815
3780000,-4.5043597168,48.49250309120001,0,0,0,3.075817308968825,-21227.242131592477,-1300.389722526289,42952.983661795726,47929.59031114492
3800000,-4.5043596955,48.49250276760001,0,0,0,3.075817308968825,-21227.222306411244,-1300.4000367797032,42952.810085343735,47929.42625704032
3820000,-4.5043596741,48.4925024439,0,0,0,3.075817308968825,-21227.20234791162,-1300.4104255990726,42952.63572873298,47929.26144683872
